token_lower,total_count,initial_upper_count,all_upper_count,initial_upper_ratio,all_upper_ratio
maestro,258,82,72,0.3178294573643411,0.27906976744186046
maeterlinck,16,16,0,1.0,0.0
mafeugnat,15,15,0,1.0,0.0
maffa,9,9,0,1.0,0.0
maffeo,10,10,0,1.0,0.0
maffia,42,41,0,0.9761904761904762,0.0
maffiano,90,90,0,1.0,0.0
maffliers,9,9,0,1.0,0.0
mafflu,17,13,0,0.7647058823529411,0.0
maffre,58,58,0,1.0,0.0
maga,181,181,1,1.0,0.0055248618784530384
magalhaës,19,19,0,1.0,0.0
magali,792,792,1,1.0,0.0012626262626262627
magarido,155,155,0,1.0,0.0
magarow,9,9,0,1.0,0.0
magasi,6,5,0,0.8333333333333334,0.0
magaud,26,26,1,1.0,0.038461538461538464
magazine,58,23,1,0.39655172413793105,0.017241379310344827
magda,25,25,0,1.0,0.0
magdala,10,10,0,1.0,0.0
magdalena,522,522,0,1.0,0.0
magdebourg,121,121,1,1.0,0.008264462809917356
magdelaine,31,31,1,1.0,0.03225806451612903
magdeleine,604,603,6,0.9983443708609272,0.009933774834437087
magdelinat,21,21,0,1.0,0.0
magellan,58,58,0,1.0,0.0
magellanie,9,9,0,1.0,0.0
magendie,10,10,0,1.0,0.0
magenta,102,99,1,0.9705882352941176,0.00980392156862745
mages,248,128,2,0.5161290322580645,0.008064516129032258
maggi,6,6,0,1.0,0.0
maggie,123,123,1,1.0,0.008130081300813009
maggio,5,5,0,1.0,0.0
maggiore,79,78,0,0.9873417721518988,0.0
maggy,77,77,1,1.0,0.012987012987012988
maghreb,8,7,0,0.875,0.0
magic,17,17,0,1.0,0.0
maginot,35,35,0,1.0,0.0
magis,23,10,0,0.43478260869565216,0.0
magisme,9,6,0,0.6666666666666666,0.0
magitot,5,5,0,1.0,0.0
magloire,692,692,3,1.0,0.004335260115606936
magloure,53,53,0,1.0,0.0
magnabos,22,22,1,1.0,0.045454545454545456
magnac,71,71,0,1.0,0.0
magnan,29,28,0,0.9655172413793104,0.0
magnano,6,6,0,1.0,0.0
magne,41,33,1,0.8048780487804879,0.024390243902439025
magneval,22,22,2,1.0,0.09090909090909091
magni,9,6,0,0.6666666666666666,0.0
magnier,31,30,0,0.967741935483871,0.0
magnificat,59,47,0,0.7966101694915254,0.0
magno,15,5,4,0.3333333333333333,0.26666666666666666
magnolles,5,5,0,1.0,0.0
magnum,14,10,1,0.7142857142857143,0.07142857142857142
magnus,1151,1143,2,0.9930495221546481,0.0017376194613379669
magny,21,21,0,1.0,0.0
magog,6,6,0,1.0,0.0
magoula,9,9,0,1.0,0.0
magre,17,17,0,1.0,0.0
magron,7,7,0,1.0,0.0
magrovius,20,20,0,1.0,0.0
magua,12,12,0,1.0,0.0
mague,6,6,0,1.0,0.0
maguelone,10,10,0,1.0,0.0
maguelonne,347,347,2,1.0,0.005763688760806916
maguennoc,110,110,0,1.0,0.0
maguiboul,7,7,0,1.0,0.0
maguiche,66,66,0,1.0,0.0
maguire,75,75,0,1.0,0.0
maguires,63,63,1,1.0,0.015873015873015872
magus,110,110,0,1.0,0.0
magyar,67,28,0,0.417910447761194,0.0
magyars,59,46,0,0.7796610169491526,0.0
maha,9,9,0,1.0,0.0
mahal,38,38,0,1.0,0.0
mahala,72,72,0,1.0,0.0
mahaleur,18,18,0,1.0,0.0
mahan,5,5,0,1.0,0.0
mahanga,42,42,0,1.0,0.0
mahaouni,24,24,1,1.0,0.041666666666666664
mahara,19,19,0,1.0,0.0
maharadjah,18,5,0,0.2777777777777778,0.0
maharanie,8,8,0,1.0,0.0
maharite,50,50,0,1.0,0.0
mahatlah,6,6,0,1.0,0.0
mahault,308,308,0,1.0,0.0
mahaut,182,182,0,1.0,0.0
mahavellipour,31,31,0,1.0,0.0
mahchsi,8,7,0,0.875,0.0
maheu,270,270,0,1.0,0.0
maheude,180,180,0,1.0,0.0
maheurtier,326,326,0,1.0,0.0
mahiet,10,10,0,1.0,0.0
mahiette,47,47,0,1.0,0.0
mahirel,8,8,0,1.0,0.0
mahmadou,6,6,0,1.0,0.0
mahmoud,103,103,0,1.0,0.0
mahom,30,29,0,0.9666666666666667,0.0
mahomet,513,513,1,1.0,0.001949317738791423
mahon,165,163,0,0.9878787878787879,0.0
mahoni,15,15,0,1.0,0.0
mahony,81,78,1,0.9629629629629629,0.012345679012345678
mahore,17,17,0,1.0,0.0
mahorec,14,14,0,1.0,0.0
mahot,17,16,0,0.9411764705882353,0.0
mahoudeau,123,123,0,1.0,0.0
mahouna,10,10,0,1.0,0.0
mahouët,46,46,0,1.0,0.0
mahrattes,68,59,0,0.8676470588235294,0.0
mahu,136,136,1,1.0,0.007352941176470588
mahurec,15,15,0,1.0,0.0
mahurot,8,8,0,1.0,0.0
mahâlah,11,11,0,1.0,0.0
mahé,64,64,0,1.0,0.0
maigrat,40,40,0,1.0,0.0
maigret,39,39,1,1.0,0.02564102564102564
maigrot,13,11,0,0.8461538461538461,0.0
mail,335,160,0,0.47761194029850745,0.0
maillanais,13,13,0,1.0,0.0
maillane,79,79,0,1.0,0.0
maillard,278,215,0,0.7733812949640287,0.0
maillart,9,9,0,1.0,0.0
maillat,6,6,0,1.0,0.0
maillebars,5,5,0,1.0,0.0
maillebois,10,10,0,1.0,0.0
maillefer,24,24,0,1.0,0.0
maillefert,507,507,1,1.0,0.0019723865877712033
maillefeu,155,155,0,1.0,0.0
mailleraye,55,55,0,1.0,0.0
maillezais,5,5,0,1.0,0.0
mailloche,65,53,0,0.8153846153846154,0.0
maillochon,20,20,0,1.0,0.0
maillot,607,170,0,0.2800658978583196,0.0
maillotins,15,8,1,0.5333333333333333,0.06666666666666667
maillotte,6,6,0,1.0,0.0
mailly,1437,1437,8,1.0,0.0055671537926235215
maillé,43,35,1,0.813953488372093,0.023255813953488372
maine,635,628,0,0.988976377952756,0.0
maineville,248,248,0,1.0,0.0
mainfrey,45,45,0,1.0,0.0
maingal,6,6,0,1.0,0.0
mainsville,377,377,0,1.0,0.0
maintenant,72483,16376,58,0.22592883848626574,0.0008001876302029441
maintenez,46,10,0,0.21739130434782608,0.0
maintenon,315,315,20,1.0,0.06349206349206349
mainterne,5,5,0,1.0,0.0
mainville,81,81,0,1.0,0.0
mairet,55,55,1,1.0,0.01818181818181818
mairobert,72,72,0,1.0,0.0
mais,658196,273869,84,0.4160903439097169,0.00012762155953545753
maisoncelles,6,6,0,1.0,0.0
maisonfort,29,29,0,1.0,0.0
maisonneuve,52,52,1,1.0,0.019230769230769232
maisonnial,11,11,0,1.0,0.0
maistre,109,91,0,0.8348623853211009,0.0
maitland,181,181,0,1.0,0.0
maitre,196,51,30,0.2602040816326531,0.15306122448979592
maixent,6,6,0,1.0,0.0
maizan,6,6,0,1.0,0.0
majac,45,45,0,1.0,0.0
majest,68,62,0,0.9117647058823529,0.0
majestic,6,5,0,0.8333333333333334,0.0
majesté,10929,8616,6,0.7883612407356574,0.0005489980785067252
majestés,248,190,0,0.7661290322580645,0.0
majeur,413,113,1,0.2736077481840194,0.002421307506053269
majorel,6,6,0,1.0,0.0
majorque,154,154,0,1.0,0.0
majorquin,30,18,0,0.6,0.0
majorquins,52,38,0,0.7307692307692307,0.0
majoré,126,122,0,0.9682539682539683,0.0
majunga,6,6,0,1.0,0.0
mak,162,162,0,1.0,0.0
makarief,50,50,0,1.0,0.0
makdonall,11,11,0,1.0,0.0
makensie,22,22,0,1.0,0.0
makoko,106,106,0,1.0,0.0
makonnen,5,5,0,1.0,0.0
mala,48,31,1,0.6458333333333334,0.020833333333333332
malabar,116,100,0,0.8620689655172413,0.0
malabars,16,12,0,0.75,0.0
malacca,51,51,0,1.0,0.0
malachiteche,21,21,0,1.0,0.0
maladetta,11,9,0,0.8181818181818182,0.0
maladre,27,27,0,1.0,0.0
maladrerie,39,18,0,0.46153846153846156,0.0
malaga,314,257,0,0.8184713375796179,0.0
malahieude,29,29,0,1.0,0.0
malais,441,294,0,0.6666666666666666,0.0
malaisie,40,40,0,1.0,0.0
malaisée,108,25,0,0.23148148148148148,0.0
malakoff,53,53,0,1.0,0.0
malandain,10,10,0,1.0,0.0
malansac,12,12,0,1.0,0.0
malaquais,71,68,0,0.9577464788732394,0.0
malaquis,11,11,0,1.0,0.0
malard,5,5,0,1.0,0.0
malaret,78,78,4,1.0,0.05128205128205128
malari,11,11,0,1.0,0.0
malaroche,6,6,0,1.0,0.0
malartic,62,62,0,1.0,0.0
malaserra,51,51,0,1.0,0.0
malaspina,55,55,0,1.0,0.0
malassis,229,229,0,1.0,0.0
malassise,7,7,0,1.0,0.0
malatesta,263,262,1,0.9961977186311787,0.0038022813688212928
malatiré,19,19,0,1.0,0.0
malaunay,62,62,0,1.0,0.0
malay,84,84,0,1.0,0.0
malbackt,72,72,0,1.0,0.0
malbaie,5,5,0,1.0,0.0
malbec,212,212,1,1.0,0.0047169811320754715
malboise,198,198,0,1.0,0.0
malborough,17,17,0,1.0,0.0
malbrouck,7,7,0,1.0,0.0
malbrough,25,25,0,1.0,0.0
malbrouk,5,5,0,1.0,0.0
malbèque,44,44,0,1.0,0.0
malco,58,58,0,1.0,0.0
malcolm,52,52,0,1.0,0.0
malcorpus,10,10,0,1.0,0.0
maldachini,7,7,0,1.0,0.0
maldant,8,8,0,1.0,0.0
maldent,136,136,1,1.0,0.007352941176470588
maldives,19,19,0,1.0,0.0
maldonne,164,149,1,0.9085365853658537,0.006097560975609756
maldoror,30,30,0,1.0,0.0
maldrée,121,121,0,1.0,0.0
male,180,90,1,0.5,0.005555555555555556
malebar,6,6,0,1.0,0.0
malebranche,22,22,1,1.0,0.045454545454545456
maledent,13,13,0,1.0,0.0
maleine,7,7,0,1.0,0.0
malek,81,75,0,0.9259259259259259,0.0
malemain,9,9,0,1.0,0.0
malemaison,11,11,0,1.0,0.0
malemort,201,157,2,0.7810945273631841,0.009950248756218905
malenvers,36,36,0,1.0,0.0
malepeste,42,36,0,0.8571428571428571,0.0
maleret,13,13,0,1.0,0.0
malereyne,97,97,0,1.0,0.0
malescot,60,60,0,1.0,0.0
malesherbes,373,373,2,1.0,0.005361930294906166
malestrat,13,13,0,1.0,0.0
malestroit,227,227,0,1.0,0.0
malet,65,65,0,1.0,0.0
malevain,5,5,0,1.0,0.0
maleval,62,62,1,1.0,0.016129032258064516
maleville,41,41,0,1.0,0.0
malevoy,223,223,0,1.0,0.0
malezieux,87,87,0,1.0,0.0
malfan,5,5,0,1.0,0.0
malfilâtre,8,8,0,1.0,0.0
malfé,15,15,0,1.0,0.0
malgache,192,165,1,0.859375,0.005208333333333333
malgaches,25,21,0,0.84,0.0
malgagnes,25,25,0,1.0,0.0
malgaigne,199,199,1,1.0,0.005025125628140704
malgaret,5,5,0,1.0,0.0
malgat,83,83,0,1.0,0.0
malgras,69,69,0,1.0,0.0
malgy,15,15,0,1.0,0.0
malgâcheux,13,13,0,1.0,0.0
malhars,16,16,0,1.0,0.0
malher,30,30,1,1.0,0.03333333333333333
malherbe,33,33,1,1.0,0.030303030303030304
malheureusement,7072,3646,2,0.5155542986425339,0.0002828054298642534
malhyver,178,178,0,1.0,0.0
malibran,86,86,0,1.0,0.0
malican,14,14,0,1.0,0.0
malicorne,65,65,0,1.0,0.0
malignon,74,74,0,1.0,0.0
maligny,221,221,1,1.0,0.004524886877828055
malimbré,10,10,0,1.0,0.0
malincourt,189,189,1,1.0,0.005291005291005291
maline,340,331,0,0.9735294117647059,0.0
malines,169,121,0,0.7159763313609467,0.0
malingou,12,12,0,1.0,0.0
malingre,434,240,7,0.5529953917050692,0.016129032258064516
malipieri,25,25,0,1.0,0.0
malissof,171,171,1,1.0,0.005847953216374269
maliterno,55,55,0,1.0,0.0
malivert,166,166,1,1.0,0.006024096385542169
malivoire,57,57,0,1.0,0.0
mall,37,34,0,0.918918918918919,0.0
mallar,6,6,2,1.0,0.3333333333333333
mallard,28,28,0,1.0,0.0
mallarmé,95,95,0,1.0,0.0
mallet,100,100,1,1.0,0.01
mallevignes,35,35,1,1.0,0.02857142857142857
mallevin,23,23,0,1.0,0.0
mallorca,26,26,0,1.0,0.0
malmaison,102,102,0,1.0,0.0
malmenade,15,15,0,1.0,0.0
malmus,15,15,0,1.0,0.0
malmédie,185,185,0,1.0,0.0
malo,706,695,5,0.9844192634560907,0.007082152974504249
maloigne,50,50,0,1.0,0.0
maloir,33,33,0,1.0,0.0
malojaroslawetz,5,5,0,1.0,0.0
malone,107,107,0,1.0,0.0
malonesco,6,6,0,1.0,0.0
malorthy,73,73,0,1.0,0.0
malory,171,171,0,1.0,0.0
malot,29,28,3,0.9655172413793104,0.10344827586206896
malou,61,61,0,1.0,0.0
malouais,8,8,0,1.0,0.0
malouet,75,75,0,1.0,0.0
malouin,93,69,0,0.7419354838709677,0.0
malouine,15,6,0,0.4,0.0
malouines,23,21,0,0.9130434782608695,0.0
malouins,25,14,0,0.56,0.0
malpas,5,5,0,1.0,0.0
malpeste,13,13,0,1.0,0.0
malplaquet,22,22,1,1.0,0.045454545454545456
malqua,13,13,0,1.0,0.0
malreich,88,88,0,1.0,0.0
malsec,11,11,0,1.0,0.0
maltais,95,77,0,0.8105263157894737,0.0
maltaverne,10,10,0,1.0,0.0
malte,402,401,2,0.9975124378109452,0.004975124378109453
malten,9,9,0,1.0,0.0
malterre,34,34,0,1.0,0.0
malthe,9,9,1,1.0,0.1111111111111111
malthide,6,6,2,1.0,0.3333333333333333
malthus,20,20,0,1.0,0.0
maltour,15,15,0,1.0,0.0
maltry,17,17,0,1.0,0.0
maluco,6,6,0,1.0,0.0
malurus,26,26,0,1.0,0.0
maluré,21,7,0,0.3333333333333333,0.0
malvalat,14,14,0,1.0,0.0
malvarais,8,8,0,1.0,0.0
malvaut,5,5,0,1.0,0.0
malvendaz,10,10,0,1.0,0.0
malverne,200,200,0,1.0,0.0
malvezin,11,11,0,1.0,0.0
malvilain,11,11,0,1.0,0.0
malville,24,24,0,1.0,0.0
malvin,8,8,0,1.0,0.0
malvina,686,686,5,1.0,0.007288629737609329
malvoisie,40,19,0,0.475,0.0
malzac,27,27,0,1.0,0.0
malzonvilliers,50,50,0,1.0,0.0
malèche,8,6,0,0.75,0.0
malédiction,1260,293,0,0.23253968253968255,0.0
malézeau,63,63,0,1.0,0.0
malézieux,7,7,0,1.0,0.0
mam,781,236,3,0.30217669654289375,0.0038412291933418692
mama,108,51,1,0.4722222222222222,0.009259259259259259
mamaïa,8,5,0,0.625,0.0
mambrin,5,5,0,1.0,0.0
mame,418,143,3,0.34210526315789475,0.007177033492822967
mamers,9,9,0,1.0,0.0
mamert,18,18,2,1.0,0.1111111111111111
mamette,17,16,0,0.9411764705882353,0.0
mami,26,26,0,1.0,0.0
mamie,105,99,0,0.9428571428571428,0.0
mamm,87,38,0,0.4367816091954023,0.0
mamma,36,13,0,0.3611111111111111,0.0
mammone,71,71,0,1.0,0.0
mammoth,25,25,0,1.0,0.0
mammès,7,7,0,1.0,0.0
mamturk,22,22,0,1.0,0.0
mamturks,29,29,0,1.0,0.0
mamz,19,7,0,0.3684210526315789,0.0
mamzelle,271,66,2,0.24354243542435425,0.007380073800738007
man,381,119,42,0.3123359580052493,0.11023622047244094
manaar,10,10,0,1.0,0.0
manabozzo,11,11,0,1.0,0.0
manage,12,10,1,0.8333333333333334,0.08333333333333333
manao,98,88,0,0.8979591836734694,0.0
manas,162,162,0,1.0,0.0
manassès,7,7,0,1.0,0.0
manassé,6,6,0,1.0,0.0
manbelli,57,57,0,1.0,0.0
manby,5,5,0,1.0,0.0
mancal,184,184,0,1.0,0.0
manceau,21,9,0,0.42857142857142855,0.0
manceaux,18,11,0,0.6111111111111112,0.0
mancel,7,7,0,1.0,0.0
mancelli,421,421,0,1.0,0.0
manceuil,5,5,0,1.0,0.0
manchard,133,133,0,1.0,0.0
manchester,56,56,0,1.0,0.0
manchot,318,128,0,0.4025157232704403,0.0
manchotte,13,10,0,0.7692307692307693,0.0
mancini,42,42,0,1.0,0.0
mancino,6,6,0,1.0,0.0
manco,7,7,0,1.0,0.0
mandane,5,5,0,1.0,0.0
mandar,10,10,0,1.0,0.0
mandchou,44,23,0,0.5227272727272727,0.0
mandchoue,40,18,0,0.45,0.0
mandchourie,39,39,0,1.0,0.0
mandchous,26,14,0,0.5384615384615384,0.0
mandchoux,24,13,0,0.5416666666666666,0.0
mandeb,11,11,0,1.0,0.0
mandel,5,5,0,1.0,0.0
manderaggio,22,22,0,1.0,0.0
mandez,27,9,0,0.3333333333333333,0.0
mandhuy,5,5,0,1.0,0.0
mandiboy,5,5,0,1.0,0.0
mandibule,29,16,0,0.5517241379310345,0.0
mandina,40,40,0,1.0,0.0
mandinier,6,6,0,1.0,0.0
mandjias,5,5,0,1.0,0.0
mandola,34,34,0,1.0,0.0
mandons,19,9,0,0.47368421052631576,0.0
mandre,16,16,0,1.0,0.0
mandres,15,15,0,1.0,0.0
mandrier,5,5,0,1.0,0.0
mandrin,70,60,0,0.8571428571428571,0.0
mandrès,27,27,0,1.0,0.0
mandé,655,171,1,0.26106870229007634,0.0015267175572519084
mane,18,15,1,0.8333333333333334,0.05555555555555555
manerve,69,69,0,1.0,0.0
manerville,96,96,0,1.0,0.0
manet,62,61,1,0.9838709677419355,0.016129032258064516
manette,860,800,2,0.9302325581395349,0.002325581395348837
manfred,845,845,4,1.0,0.004733727810650888
manfredi,157,157,2,1.0,0.012738853503184714
manfredonia,16,16,0,1.0,0.0
mang,7,7,0,1.0,0.0
mangeosèbe,7,7,0,1.0,0.0
mangetout,10,9,0,0.9,0.0
mangeux,83,73,0,0.8795180722891566,0.0
mangez,519,132,0,0.2543352601156069,0.0
mangiafoco,9,9,0,1.0,0.0
mangin,46,46,0,1.0,0.0
mangouska,15,15,1,1.0,0.06666666666666667
manhattan,7,5,0,0.7142857142857143,0.0
manheim,51,51,0,1.0,0.0
manhès,5,5,0,1.0,0.0
mani,19,5,0,0.2631578947368421,0.0
maniera,10,8,0,0.8,0.0
maniflore,10,10,1,1.0,0.1
manigant,9,9,0,1.0,0.0
manilius,6,6,0,1.0,0.0
manille,121,40,1,0.3305785123966942,0.008264462809917356
manilof,30,30,0,1.0,0.0
manin,26,26,0,1.0,0.0
manine,101,100,0,0.9900990099009901,0.0
maniottes,8,8,0,1.0,0.0
maniquet,58,58,0,1.0,0.0
manitoba,15,13,0,0.8666666666666667,0.0
manitou,113,64,0,0.5663716814159292,0.0
manitous,27,12,0,0.4444444444444444,0.0
manjoux,41,41,0,1.0,0.0
manline,16,16,0,1.0,0.0
manlius,12,12,0,1.0,0.0
mann,12,9,0,0.75,0.0
mannaëi,23,23,0,1.0,0.0
manneken,5,5,0,1.0,0.0
mannering,7,7,0,1.0,0.0
manneville,5,5,0,1.0,0.0
mannheim,182,182,0,1.0,0.0
mannheimer,14,14,0,1.0,0.0
manning,10,10,1,1.0,0.1
manny,50,50,0,1.0,0.0
manoel,383,383,1,1.0,0.0026109660574412533
manol,19,19,0,1.0,0.0
manola,69,63,0,0.9130434782608695,0.0
manole,7,7,0,1.0,0.0
manolsen,90,90,0,1.0,0.0
manon,1532,1532,7,1.0,0.0045691906005221935
manonie,129,129,0,1.0,0.0
manons,5,5,0,1.0,0.0
manor,257,257,0,1.0,0.0
manou,17,17,0,1.0,0.0
manoura,12,12,0,1.0,0.0
manourof,11,11,0,1.0,0.0
manoury,9,9,0,1.0,0.0
manousse,29,29,0,1.0,0.0
manoël,307,307,1,1.0,0.003257328990228013
manquit,20,20,0,1.0,0.0
mans,368,224,1,0.6086956521739131,0.002717391304347826
mansard,24,24,0,1.0,0.0
mansart,12,11,0,0.9166666666666666,0.0
manscourt,11,11,0,1.0,0.0
manset,14,14,0,1.0,0.0
mansfeld,48,48,0,1.0,0.0
mansfeldwoohaus,17,17,0,1.0,0.0
mansion,5,5,0,1.0,0.0
mansle,28,28,0,1.0,0.0
mansley,217,217,1,1.0,0.004608294930875576
mansour,115,115,0,1.0,0.0
mansourah,9,9,0,1.0,0.0
mansro,46,46,0,1.0,0.0
mansuy,81,81,0,1.0,0.0
manta,72,67,3,0.9305555555555556,0.041666666666666664
mantegna,19,19,0,1.0,0.0
mantes,288,212,0,0.7361111111111112,0.0
manteuffel,9,9,0,1.0,0.0
manteïra,21,21,0,1.0,0.0
manthonnet,123,123,0,1.0,0.0
mantinée,7,7,0,1.0,0.0
manton,6,6,0,1.0,0.0
mantouan,14,13,0,0.9285714285714286,0.0
mantoue,448,448,1,1.0,0.002232142857142857
mantoux,41,41,0,1.0,0.0
mantries,22,22,0,1.0,0.0
manuel,1104,909,3,0.8233695652173914,0.002717391304347826
manuela,36,36,0,1.0,0.0
manuele,139,139,1,1.0,0.007194244604316547
manus,34,8,1,0.23529411764705882,0.029411764705882353
manutention,39,10,0,0.2564102564102564,0.0
many,13,6,0,0.46153846153846156,0.0
manyfairow,12,12,0,1.0,0.0
manza,7,7,0,1.0,0.0
manzana,319,319,0,1.0,0.0
manzanarès,6,6,0,1.0,0.0
manzin,42,42,0,1.0,0.0
manzoni,9,9,0,1.0,0.0
mançanarez,18,18,0,1.0,0.0
mançanarès,18,18,0,1.0,0.0
manès,10,10,6,1.0,0.6
mané,20,18,2,0.9,0.1
manéthon,8,8,0,1.0,0.0
mao,17,16,0,0.9411764705882353,0.0
maon,13,13,0,1.0,0.0
maori,33,7,1,0.21212121212121213,0.030303030303030304
maoris,40,33,0,0.825,0.0
mapana,7,7,0,1.0,0.0
maple,31,30,0,0.967741935483871,0.0
mapoula,5,5,0,1.0,0.0
mappales,16,16,0,1.0,0.0
mappemonde,82,44,1,0.5365853658536586,0.012195121951219513
maqua,19,19,0,1.0,0.0
maquet,26,26,3,1.0,0.11538461538461539
mara,47,38,0,0.8085106382978723,0.0
maracaibo,5,5,0,1.0,0.0
maracaïbo,6,6,0,1.0,0.0
maradas,32,32,0,1.0,0.0
marage,8,8,0,1.0,0.0
maragut,52,15,2,0.28846153846153844,0.038461538461538464
marah,20,20,0,1.0,0.0
marais,2357,696,5,0.2952906236741621,0.0021213406873143827
marait,14,14,0,1.0,0.0
marajo,6,6,0,1.0,0.0
marambot,39,39,0,1.0,0.0
maran,673,673,5,1.0,0.007429420505200594
marana,56,56,1,1.0,0.017857142857142856
marande,494,493,0,0.9979757085020243,0.0
maranges,50,50,0,1.0,0.0
marangy,13,13,0,1.0,0.0
maranne,28,28,0,1.0,0.0
marannes,33,33,0,1.0,0.0
marans,43,43,0,1.0,0.0
marantin,5,5,0,1.0,0.0
maranès,32,32,0,1.0,0.0
marat,1108,1108,9,1.0,0.008122743682310469
marathon,40,38,0,0.95,0.0
marattes,19,19,0,1.0,0.0
maraucourt,85,85,0,1.0,0.0
maraval,27,27,0,1.0,0.0
maravedi,22,22,0,1.0,0.0
maraviglia,41,40,0,0.975609756097561,0.0
maraîchin,7,5,0,0.7142857142857143,0.0
maraîchine,9,6,0,0.6666666666666666,0.0
marbach,23,23,0,1.0,0.0
marbeau,19,19,0,1.0,0.0
marbeuf,94,94,0,1.0,0.0
marble,11,8,0,0.7272727272727273,0.0
marbode,18,18,2,1.0,0.1111111111111111
marbois,25,25,0,1.0,0.0
marbol,33,33,0,1.0,0.0
marbot,14,14,0,1.0,0.0
marbotterie,8,8,0,1.0,0.0
marbourg,40,40,0,1.0,0.0
marby,330,330,7,1.0,0.021212121212121213
marbœuf,8,8,0,1.0,0.0
marc,3383,3245,11,0.9592078037245049,0.00325155187703222
marcadet,19,19,0,1.0,0.0
marcailloux,7,7,0,1.0,0.0
marcas,93,93,0,1.0,0.0
marcasse,137,137,0,1.0,0.0
marcassin,223,196,0,0.8789237668161435,0.0
marcassino,5,5,0,1.0,0.0
marceau,419,418,2,0.9976133651551312,0.00477326968973747
marceaux,10,10,0,1.0,0.0
marcel,5227,5226,67,0.9998086856705567,0.012818060072699445
marcelin,191,191,0,1.0,0.0
marcelina,14,14,0,1.0,0.0
marceline,489,489,4,1.0,0.0081799591002045
marcella,23,23,0,1.0,0.0
marcellaz,8,8,0,1.0,0.0
marcelle,2019,2019,10,1.0,0.004952947003467063
marcellin,84,84,0,1.0,0.0
marcelline,127,127,0,1.0,0.0
marcello,26,26,0,1.0,0.0
marcellus,289,289,0,1.0,0.0
marcey,5,5,0,1.0,0.0
march,22,7,0,0.3181818181818182,0.0
marchal,338,338,0,1.0,0.0
marchaleuil,6,6,0,1.0,0.0
marchangy,14,14,0,1.0,0.0
marchas,27,24,0,0.8888888888888888,0.0
marchenoir,436,436,4,1.0,0.009174311926605505
marchese,18,15,0,0.8333333333333334,0.0
marchessy,7,7,0,1.0,0.0
marcheterre,30,30,1,1.0,0.03333333333333333
marcheur,232,84,1,0.3620689655172414,0.004310344827586207
marchez,599,201,0,0.335559265442404,0.0
marchienne,8,8,0,1.0,0.0
marchiennes,56,56,0,1.0,0.0
marchois,24,15,0,0.625,0.0
marchons,1046,364,0,0.3479923518164436,0.0
marcia,104,99,1,0.9519230769230769,0.009615384615384616
marcian,80,80,2,1.0,0.025
marcien,70,70,0,1.0,0.0
marcienne,704,704,2,1.0,0.002840909090909091
marcill,24,24,0,1.0,0.0
marcillac,36,36,0,1.0,0.0
marcille,113,113,1,1.0,0.008849557522123894
marcillet,18,18,0,1.0,0.0
marcilly,60,60,0,1.0,0.0
marck,13,13,0,1.0,0.0
marco,221,220,0,0.995475113122172,0.0
marcof,1040,1040,3,1.0,0.0028846153846153848
marcolet,18,18,0,1.0,0.0
marcomir,12,12,0,1.0,0.0
marconi,7,7,0,1.0,0.0
marconnay,39,39,0,1.0,0.0
marcos,58,58,0,1.0,0.0
marcosini,5,5,0,1.0,0.0
marcotte,56,54,0,0.9642857142857143,0.0
marcou,56,48,0,0.8571428571428571,0.0
marcouville,8,8,0,1.0,0.0
marcoux,12,12,0,1.0,0.0
marcus,372,372,6,1.0,0.016129032258064516
marcy,25,25,0,1.0,0.0
marcé,12,9,0,0.75,0.0
mardick,8,8,0,1.0,0.0
mardoche,107,107,2,1.0,0.018691588785046728
mardochée,63,63,0,1.0,0.0
mardonius,10,10,0,1.0,0.0
mardonnet,21,21,0,1.0,0.0
mards,6,6,1,1.0,0.16666666666666666
mardyck,9,9,0,1.0,0.0
mareahu,7,7,0,1.0,0.0
marec,14,14,0,1.0,0.0
mareigne,7,7,0,1.0,0.0
mareil,90,90,3,1.0,0.03333333333333333
mareille,118,118,0,1.0,0.0
marel,18,18,0,1.0,0.0
marelle,117,81,0,0.6923076923076923,0.0
marellier,42,42,0,1.0,0.0
maremmes,9,7,0,0.7777777777777778,0.0
marengo,729,721,3,0.9890260631001372,0.00411522633744856
marennes,24,20,0,0.8333333333333334,0.0
marenval,284,284,0,1.0,0.0
marescal,273,273,0,1.0,0.0
marescalchi,17,17,0,1.0,0.0
marescaux,106,106,0,1.0,0.0
mareschal,15,15,0,1.0,0.0
marescot,122,122,0,1.0,0.0
marescou,283,283,1,1.0,0.0035335689045936395
maresmes,12,12,0,1.0,0.0
marest,87,87,0,1.0,0.0
maret,14,14,0,1.0,0.0
mareuil,860,860,2,1.0,0.002325581395348837
mareuilles,21,21,0,1.0,0.0
marey,10,10,0,1.0,0.0
marfa,115,115,0,1.0,0.0
marforio,182,182,1,1.0,0.005494505494505495
marfée,21,21,0,1.0,0.0
margaillan,13,13,0,1.0,0.0
margalide,5,5,0,1.0,0.0
margani,95,95,0,1.0,0.0
margaret,174,174,0,1.0,0.0
margareth,23,23,0,1.0,0.0
margarid,86,86,1,1.0,0.011627906976744186
margaride,19,19,0,1.0,0.0
margarita,91,91,0,1.0,0.0
margaritis,43,43,0,1.0,0.0
margaritone,11,11,1,1.0,0.09090909090909091
margaritou,27,27,0,1.0,0.0
margarot,9,9,0,1.0,0.0
margarèthe,141,141,0,1.0,0.0
margasse,37,37,0,1.0,0.0
