word,global_frequency,pos,lemma,is_stopword,is_proper_noun_candidate,is_content_pos
derniers,12061,ADJ,dernier,False,False,True
espère,12060,VERB,espérer,False,False,True
accent,12057,NOUN,accent,False,False,True
prison,12020,NOUN,prison,False,False,True
longues,12015,ADJ,long,False,False,True
rôle,12002,NOUN,rôle,False,False,True
pût,11998,VERB,pouvoir,False,False,True
bleu,11992,VERB,bleu,False,False,True
rencontre,11964,NOUN,rencontre,False,False,True
fête,11962,NOUN,fête,False,False,True
échapper,11957,VERB,échapper,False,False,True
vouloir,11947,VERB,vouloir,False,False,True
haine,11941,NOUN,haine,False,False,True
position,11921,NOUN,position,False,False,True
fenêtres,11920,ADJ,fenêtre,False,False,True
épaule,11905,NOUN,épaule,False,False,True
faible,11905,ADJ,faible,False,False,True
léger,11897,ADJ,léger,False,False,True
commençait,11887,VERB,commencer,False,False,True
inutile,11878,ADJ,inutile,False,False,True
orgueil,11872,NOUN,orgueil,False,False,True
inconnu,11870,ADJ,inconnu,False,False,True
folle,11868,ADJ,fou,False,False,True
prêtre,11859,NOUN,prêtre,False,False,True
vide,11858,ADJ,vide,False,False,True
secours,11851,NOUN,secours,False,False,True
curiosité,11849,NOUN,curiosité,False,False,True
écrire,11831,VERB,écrire,False,False,True
murs,11823,NOUN,mur,False,False,True
agit,11818,VERB,agir,False,False,True
tort,11801,ADV,tort,False,False,True
chagrin,11785,NOUN,chagrin,False,False,True
succès,11756,NOUN,succès,False,False,True
poussa,11747,VERB,pousser,False,False,True
oreilles,11726,NOUN,oreille,False,False,True
cousin,11724,NOUN,cousin,False,False,True
laissez,11723,VERB,laisser,False,False,True
demeure,11711,VERB,demeure,False,False,True
tirer,11705,VERB,tirer,False,False,True
court,11676,ADJ,court,False,False,True
santé,11664,NOUN,santé,False,False,True
inquiétude,11651,NOUN,inquiétude,False,False,True
attendant,11650,VERB,attendre,False,False,True
devint,11648,VERB,devenir,False,False,True
pareille,11643,ADJ,pareil,False,False,True
mémoire,11608,ADJ,mémoir,False,False,True
connaissance,11565,NOUN,connaissance,False,False,True
laissant,11537,VERB,laisser,False,False,True
prenant,11517,VERB,prendre,False,False,True
conduire,11512,VERB,conduire,False,False,True
adresse,11510,NOUN,adresse,False,False,True
verre,11461,NOUN,verre,False,False,True
oublié,11459,VERB,oublier,False,False,True
coucher,11454,VERB,coucher,False,False,True
garder,11437,VERB,garder,False,False,True
pareil,11429,ADJ,pareil,False,False,True
affection,11427,NOUN,affection,False,False,True
respect,11399,NOUN,respect,False,False,True
surpris,11364,VERB,surprendre,False,False,True
chasse,11355,NOUN,chasse,False,False,True
tendre,11346,ADJ,tendre,False,False,True
conduite,11343,NOUN,conduite,False,False,True
honte,11341,NOUN,honte,False,False,True
demandé,11337,VERB,demander,False,False,True
repos,11319,NOUN,repos,False,False,True
domestique,11303,ADJ,domestique,False,False,True
déjeuner,11298,NOUN,déjeuner,False,False,True
étions,11296,VERB,être,False,False,True
passant,11291,VERB,passer,False,False,True
commença,11271,VERB,commencer,False,False,True
seuil,11261,NOUN,seuil,False,False,True
distance,11247,NOUN,distance,False,False,True
théâtre,11241,NOUN,théâtre,False,False,True
courir,11241,VERB,courir,False,False,True
souvenirs,11236,NOUN,souvenir,False,False,True
prêt,11227,ADJ,prêt,False,False,True
rapidement,11195,ADV,rapidement,False,False,True
poste,11174,NOUN,poste,False,False,True
quitté,11164,VERB,quitter,False,False,True
puisse,11111,VERB,pouvoir,False,False,True
étranger,11107,ADJ,étranger,False,False,True
intelligence,11106,NOUN,intelligence,False,False,True
île,11105,NOUN,île,False,False,True
clair,11101,ADJ,clair,False,False,True
bureau,11101,NOUN,bureau,False,False,True
gagner,11100,VERB,gagner,False,False,True
tomba,11074,VERB,tomber,False,False,True
parlez,11062,VERB,parler,False,False,True
éclat,11059,ADV,éclat,False,False,True
amant,11017,ADJ,amant,False,False,True
tôt,11015,ADV,tôt,False,False,True
soins,11008,NOUN,soin,False,False,True
entière,11000,ADJ,entier,False,False,True
côte,10981,NOUN,côte,False,False,True
su,10974,VERB,savoir,False,False,True
champ,10969,NOUN,champ,False,False,True
cacher,10963,VERB,cacher,False,False,True
pouvaient,10947,VERB,pouvoir,False,False,True
immobile,10945,ADJ,immobile,False,False,True
joues,10925,NOUN,joue,False,False,True
malheureuse,10921,ADJ,malheureux,False,False,True
suivi,10914,VERB,suivre,False,False,True
rapide,10872,ADJ,rapide,False,False,True
nécessaire,10862,ADJ,nécessaire,False,False,True
langue,10859,NOUN,langue,False,False,True
hiver,10853,NOUN,hiver,False,False,True
chaise,10838,NOUN,chaise,False,False,True
compagnons,10835,NOUN,compagnon,False,False,True
toilette,10823,NOUN,toilette,False,False,True
lune,10809,NOUN,lune,False,False,True
peau,10773,NOUN,peau,False,False,True
gris,10761,ADJ,gris,False,False,True
tristesse,10750,NOUN,tristesse,False,False,True
fera,10741,VERB,faire,False,False,True
art,10741,NOUN,art,False,False,True
spectacle,10732,NOUN,spectacle,False,False,True
pièces,10696,NOUN,pièce,False,False,True
coupable,10692,ADJ,coupable,False,False,True
tourna,10677,VERB,tourner,False,False,True
couleur,10676,NOUN,couleur,False,False,True
musique,10667,NOUN,musique,False,False,True
joli,10657,ADJ,joli,False,False,True
horreur,10642,NOUN,horreur,False,False,True
cherchait,10637,VERB,chercher,False,False,True
amoureux,10634,ADJ,amoureux,False,False,True
sérieux,10595,ADJ,sérieux,False,False,True
charmante,10594,ADJ,charmant,False,False,True
jeté,10570,VERB,jeter,False,False,True
terreur,10562,NOUN,terreur,False,False,True
soirée,10553,NOUN,soirée,False,False,True
récit,10530,NOUN,récit,False,False,True
ferait,10517,VERB,faire,False,False,True
objet,10488,VERB,objet,False,False,True
approcha,10485,VERB,approcher,False,False,True
double,10468,ADJ,double,False,False,True
rendez,10443,NOUN,rendez,False,False,True
cesse,10419,VERB,cesser,False,False,True
impression,10403,NOUN,impression,False,False,True
faits,10399,NOUN,fait,False,False,True
crut,10376,VERB,croire,False,False,True
savais,10375,VERB,savoir,False,False,True
oublier,10369,VERB,oublier,False,False,True
absence,10342,NOUN,absence,False,False,True
sire,10337,NOUN,sire,False,False,True
lutte,10331,NOUN,lutte,False,False,True
aspect,10327,NOUN,aspect,False,False,True
complètement,10327,ADV,complètement,False,False,True
mettait,10324,VERB,mettre,False,False,True
rendu,10311,VERB,rendre,False,False,True
marcher,10306,VERB,marcher,False,False,True
humeur,10286,NOUN,humeur,False,False,True
voulais,10282,VERB,vouloir,False,False,True
frères,10276,NOUN,frère,False,False,True
grosse,10275,ADJ,gros,False,False,True
pouvais,10267,VERB,pouvoir,False,False,True
descendre,10251,VERB,descendre,False,False,True
veuve,10236,NOUN,veuve,False,False,True
an,10231,NOUN,an,False,False,True
firent,10214,VERB,faire,False,False,True
soldat,10213,NOUN,soldat,False,False,True
tombe,10208,VERB,tombe,False,False,True
chargé,10198,VERB,charger,False,False,True
preuve,10189,NOUN,preuve,False,False,True
promis,10186,VERB,promettre,False,False,True
saisit,10179,VERB,saisir,False,False,True
faudrait,10168,VERB,falloir,False,False,True
comprit,10115,VERB,comprendre,False,False,True
tué,10082,VERB,tuer,False,False,True
détails,10078,NOUN,détail,False,False,True
ferai,10077,VERB,faire,False,False,True
vaut,10077,VERB,valoir,False,False,True
retourna,10068,VERB,retourner,False,False,True
rentrer,10060,VERB,rentrer,False,False,True
étonnement,10056,NOUN,étonnement,False,False,True
paraître,10040,VERB,paraître,False,False,True
capable,10014,ADJ,capable,False,False,True
faim,10012,NOUN,faim,False,False,True
appeler,9987,VERB,appeler,False,False,True
ligne,9986,NOUN,ligne,False,False,True
fièvre,9963,NOUN,fièvre,False,False,True
ennemis,9961,NOUN,ennemi,False,False,True
payer,9942,VERB,payer,False,False,True
avions,9927,NOUN,avion,False,False,True
expliquer,9921,VERB,expliquer,False,False,True
vaste,9919,ADJ,vaste,False,False,True
valet,9917,ADJ,valet,False,False,True
compagnon,9906,NOUN,compagnon,False,False,True
aimée,9906,VERB,aimer,False,False,True
parlant,9895,VERB,parler,False,False,True
cousine,9877,NOUN,cousin,False,False,True
reprendre,9867,VERB,reprendre,False,False,True
douceur,9860,NOUN,douceur,False,False,True
asseoir,9856,VERB,asseoir,False,False,True
lever,9798,VERB,lever,False,False,True
questions,9778,NOUN,question,False,False,True
loi,9773,NOUN,loi,False,False,True
champs,9766,NOUN,champ,False,False,True
repas,9731,NOUN,repas,False,False,True
devaient,9730,VERB,devoir,False,False,True
rues,9721,NOUN,rue,False,False,True
souffrir,9696,VERB,souffrir,False,False,True
côtés,9683,NOUN,côté,False,False,True
défendre,9655,VERB,défendre,False,False,True
rivière,9614,NOUN,rivière,False,False,True
naturellement,9605,ADV,naturellement,False,False,True
lueur,9593,NOUN,lueur,False,False,True
morts,9593,NOUN,mort,False,False,True
premières,9570,ADJ,premier,False,False,True
reconnaissance,9543,NOUN,reconnaissance,False,False,True
costume,9543,NOUN,costume,False,False,True
hâte,9542,VERB,hâter,False,False,True
horrible,9542,ADJ,horrible,False,False,True
lieutenant,9541,NOUN,lieutenant,False,False,True
frais,9521,NOUN,frais,False,False,True
disparu,9496,VERB,disparaître,False,False,True
cercle,9489,NOUN,cercle,False,False,True
faux,9478,ADJ,faux,False,False,True
frappé,9475,VERB,frapper,False,False,True
bataille,9453,NOUN,bataille,False,False,True
compter,9442,VERB,compter,False,False,True
rouges,9438,ADJ,rouge,False,False,True
café,9428,NOUN,café,False,False,True
causer,9425,VERB,causer,False,False,True
aise,9421,VERB,aise,False,False,True
blessé,9408,VERB,blesser,False,False,True
heureusement,9394,ADV,heureusement,False,False,True
folie,9377,NOUN,folie,False,False,True
impatience,9375,NOUN,impatience,False,False,True
direction,9370,NOUN,direction,False,False,True
misère,9358,NOUN,misère,False,False,True
allée,9347,NOUN,allée,False,False,True
montra,9342,VERB,montrer,False,False,True
énorme,9320,ADJ,énorme,False,False,True
intention,9303,NOUN,intention,False,False,True
salut,9288,VERB,salut,False,False,True
levant,9281,VERB,lever,False,False,True
puissance,9279,NOUN,puissance,False,False,True
voie,9273,NOUN,voie,False,False,True
promenade,9271,NOUN,promenade,False,False,True
ministre,9264,NOUN,ministre,False,False,True
curieux,9244,ADJ,curieux,False,False,True
doigt,9244,NOUN,doigt,False,False,True
mine,9243,NOUN,mine,False,False,True
empereur,9232,NOUN,empereur,False,False,True
genre,9230,NOUN,genre,False,False,True
profondément,9229,ADV,profondément,False,False,True
mise,9225,NOUN,mise,False,False,True
tournant,9217,NOUN,tournant,False,False,True
rejoindre,9204,VERB,rejoindre,False,False,True
suivit,9194,VERB,suivre,False,False,True
aimable,9191,ADJ,aimable,False,False,True
apercevoir,9186,VERB,apercevoir,False,False,True
aventure,9180,NOUN,aventure,False,False,True
quartier,9178,NOUN,quartier,False,False,True
remettre,9177,VERB,remettre,False,False,True
vague,9177,NOUN,vague,False,False,True
pointe,9166,NOUN,pointe,False,False,True
boire,9159,VERB,boire,False,False,True
vicomte,9156,ADJ,vicomt,False,False,True
entends,9153,VERB,entendre,False,False,True
tira,9152,VERB,tirer,False,False,True
devenait,9144,VERB,devenir,False,False,True
resté,9128,VERB,rester,False,False,True
attitude,9120,NOUN,attitude,False,False,True
blancs,9071,ADJ,blanc,False,False,True
longs,9062,ADV,long,False,False,True
imagination,9061,NOUN,imagination,False,False,True
espérance,9053,NOUN,espérance,False,False,True
moyens,9052,ADJ,moyen,False,False,True
rage,9048,NOUN,rage,False,False,True
cheminée,9030,NOUN,cheminée,False,False,True
rendait,9013,VERB,rendre,False,False,True
fatigue,9010,NOUN,fatigue,False,False,True
siècle,9001,NOUN,siècle,False,False,True
poursuivit,9001,VERB,poursuivre,False,False,True
faudra,9001,VERB,falloir,False,False,True
retourner,8990,VERB,retourner,False,False,True
gorge,8975,NOUN,gorge,False,False,True
gloire,8973,ADJ,gloir,False,False,True
soupir,8969,NOUN,soupir,False,False,True
prend,8949,VERB,prendre,False,False,True
descendit,8943,VERB,descendre,False,False,True
hauteur,8935,NOUN,hauteur,False,False,True
montrait,8924,VERB,montrer,False,False,True
souffle,8921,VERB,souffler,False,False,True
croyais,8915,ADJ,croyai,False,False,True
baiser,8913,VERB,baiser,False,False,True
aurez,8910,VERB,avoir,False,False,True
angoisse,8905,NOUN,angoisse,False,False,True
horizon,8883,NOUN,horizon,False,False,True
écoutait,8881,VERB,écouter,False,False,True
apparence,8844,NOUN,apparence,False,False,True
feuilles,8835,NOUN,feuille,False,False,True
admiration,8827,NOUN,admiration,False,False,True
évidemment,8822,ADV,évidemment,False,False,True
camarades,8811,NOUN,camarade,False,False,True
fleur,8810,NOUN,fleur,False,False,True
action,8794,NOUN,action,False,False,True
extraordinaire,8792,ADJ,extraordinaire,False,False,True
légèrement,8791,ADV,légèrement,False,False,True
jure,8778,VERB,jurer,False,False,True
connaissez,8771,VERB,connaître,False,False,True
meilleur,8770,ADJ,meilleur,False,False,True
tendit,8768,VERB,tendre,False,False,True
parc,8755,NOUN,parc,False,False,True
portant,8745,VERB,porter,False,False,True
vivant,8725,VERB,vivre,False,False,True
semaine,8724,NOUN,semaine,False,False,True
sauvage,8719,ADJ,sauvage,False,False,True
époux,8718,NOUN,époux,False,False,True
continuait,8714,VERB,continuer,False,False,True
arrêté,8709,VERB,arrêter,False,False,True
décidé,8679,VERB,décider,False,False,True
charge,8674,NOUN,charge,False,False,True
songeait,8672,VERB,songer,False,False,True
efforts,8669,NOUN,effort,False,False,True
public,8665,ADJ,public,False,False,True
courut,8658,VERB,courir,False,False,True
précisément,8647,ADV,précisément,False,False,True
charme,8646,NOUN,charme,False,False,True
monta,8645,VERB,monter,False,False,True
rendit,8641,VERB,rendre,False,False,True
marché,8633,NOUN,marché,False,False,True
pensé,8633,VERB,penser,False,False,True
logis,8630,NOUN,logis,False,False,True
rencontrer,8630,VERB,rencontrer,False,False,True
tient,8625,VERB,tenir,False,False,True
pleurer,8617,VERB,pleurer,False,False,True
créature,8612,NOUN,créature,False,False,True
retraite,8609,NOUN,retraite,False,False,True
personnage,8607,NOUN,personnage,False,False,True
papa,8597,NOUN,papa,False,False,True
mystère,8597,ADJ,mystère,False,False,True
événements,8582,NOUN,événement,False,False,True
unique,8578,ADJ,unique,False,False,True
arbre,8566,NOUN,arbre,False,False,True
roses,8564,NOUN,rose,False,False,True
reconnu,8562,VERB,reconnaître,False,False,True
trouble,8561,ADJ,trouble,False,False,True
répondait,8556,VERB,répondre,False,False,True
remit,8553,VERB,remettre,False,False,True
victime,8542,ADJ,victime,False,False,True
sourit,8528,VERB,sourire,False,False,True
notaire,8519,ADJ,notair,False,False,True
bonté,8512,NOUN,bonté,False,False,True
drôle,8511,NOUN,drôle,False,False,True
auparavant,8500,ADV,auparavant,False,False,True
dernières,8499,ADJ,dernier,False,False,True
coeur,8498,NOUN,coeur,False,False,True
sortie,8480,NOUN,sortie,False,False,True
voile,8479,ADJ,voil,False,False,True
proie,8479,NOUN,proie,False,False,True
naturel,8476,ADJ,naturel,False,False,True
vengeance,8465,NOUN,vengeance,False,False,True
politique,8458,ADJ,politique,False,False,True
plaît,8457,VERB,plaire,False,False,True
vif,8444,VERB,vif,False,False,True
phrase,8444,NOUN,phrase,False,False,True
moments,8440,NOUN,moment,False,False,True
barbe,8434,NOUN,barbe,False,False,True
réalité,8418,NOUN,réalité,False,False,True
eaux,8412,NOUN,eau,False,False,True
image,8408,NOUN,image,False,False,True
acte,8405,NOUN,acte,False,False,True
devenue,8399,VERB,devenir,False,False,True
fusil,8393,NOUN,fusil,False,False,True
allais,8393,VERB,aller,False,False,True
président,8387,NOUN,président,False,False,True
circonstances,8379,NOUN,circonstance,False,False,True
titre,8378,NOUN,titre,False,False,True
gentilhomme,8367,ADJ,gentilhomm,False,False,True
trouvaient,8363,VERB,trouver,False,False,True
montagne,8354,NOUN,montagne,False,False,True
sembla,8347,VERB,sembler,False,False,True
repris,8341,VERB,reprendre,False,False,True
pensez,8341,VERB,penser,False,False,True
charmant,8334,ADJ,charmant,False,False,True
baronne,8333,NOUN,baronne,False,False,True
solitude,8330,NOUN,solitude,False,False,True
bêtes,8330,NOUN,bête,False,False,True
commandant,8326,NOUN,commandant,False,False,True
résolution,8324,NOUN,résolution,False,False,True
répondu,8322,VERB,répondre,False,False,True
marchait,8304,VERB,marcher,False,False,True
artiste,8295,ADJ,artiste,False,False,True
prends,8292,VERB,prendre,False,False,True
semaines,8288,NOUN,semaine,False,False,True
lignes,8287,NOUN,ligne,False,False,True
avança,8287,VERB,avancer,False,False,True
dévouement,8286,NOUN,dévouement,False,False,True
manque,8279,ADJ,manqu,False,False,True
épouser,8272,VERB,épouser,False,False,True
nord,8269,ADJ,nord,False,False,True
clef,8264,NOUN,clef,False,False,True
chair,8263,NOUN,chair,False,False,True
connaît,8261,VERB,connaître,False,False,True
montre,8260,VERB,montre,False,False,True
neige,8260,NOUN,neige,False,False,True
enfance,8240,NOUN,enfance,False,False,True
